dt,n
2023-08-01T08:11:55,0
2023-08-01T08:16:54,0
2023-08-01T08:21:53,0
2023-08-01T08:26:52,0
2023-08-01T08:31:50,0
2023-08-01T08:36:49,0
2023-08-01T08:41:48,0
2023-08-01T08:46:47,0
2023-08-01T08:51:46,0
2023-08-01T08:56:44,0
2023-08-01T09:01:43,0
2023-08-01T09:06:42,0
2023-08-01T09:11:41,0
2023-08-01T09:16:39,0
2023-08-01T09:21:38,0
2023-08-01T09:26:37,0
2023-08-01T09:31:36,0
2023-08-01T09:36:35,0
2023-08-01T09:41:33,0
2023-08-01T09:46:32,0
2023-08-01T09:51:31,0
2023-08-01T09:56:30,0
2023-08-01T10:01:29,0
2023-08-01T10:06:27,0
2023-08-01T10:11:26,0
2023-08-01T10:16:25,0
2023-08-01T10:21:24,0
2023-08-01T10:26:22,0
2023-08-01T10:31:21,0
2023-08-01T10:36:20,0
2023-08-01T10:41:19,0
2023-08-01T10:46:18,0
2023-08-01T10:51:16,0
2023-08-01T10:56:15,0
2023-08-01T11:01:14,0
2023-08-01T11:06:13,0
2023-08-01T11:11:11,0
2023-08-01T11:16:10,0
2023-08-01T11:21:09,0
2023-08-01T11:26:08,0
2023-08-01T11:31:07,0
2023-08-01T11:36:05,0
2023-08-01T11:41:04,0
2023-08-01T11:46:03,0
2023-08-01T11:51:02,0
2023-08-01T11:56:01,0
2023-08-01T12:00:59,0
2023-08-01T12:05:58,0
2023-08-01T12:10:57,0
2023-08-01T12:15:56,0
2023-08-01T12:20:54,0
2023-08-01T12:25:53,0
2023-08-01T12:30:52,0
2023-08-01T12:35:51,0
2023-08-01T12:40:50,0
2023-08-01T12:45:48,0
2023-08-01T12:50:47,0
2023-08-01T12:55:46,0
2023-08-01T13:00:45,0
2023-08-01T13:05:43,0
2023-08-01T13:10:42,0
2023-08-01T13:15:41,0
2023-08-01T13:20:40,0
2023-08-01T13:25:39,0
2023-08-01T13:30:37,0
2023-08-01T13:35:36,0
2023-08-01T13:40:35,0
2023-08-01T13:45:34,0
2023-08-01T13:50:33,0
2023-08-01T13:55:31,0
2023-08-01T14:00:30,0
2023-08-01T14:05:29,0
2023-08-01T14:10:28,0
2023-08-01T14:15:26,0
2023-08-01T14:20:25,0
2023-08-01T14:25:24,0
2023-08-01T14:30:23,0
2023-08-01T14:35:22,0
2023-08-01T14:40:20,0
2023-08-01T14:45:19,0
2023-08-01T14:50:18,0
2023-08-01T14:55:17,0
2023-08-01T15:00:15,0
2023-08-01T15:05:14,0
2023-08-01T15:10:13,0
2023-08-01T15:15:12,0
2023-08-01T15:20:11,0
2023-08-01T15:25:09,0
2023-08-01T15:30:08,0
2023-08-01T15:35:07,0
2023-08-01T15:40:06,0
2023-08-01T15:45:05,0
2023-08-01T15:50:03,0
2023-08-01T15:55:02,0
2023-08-01T16:00:01,0
2023-08-01T16:05:00,0
2023-08-01T16:09:58,0
2023-08-01T16:14:57,0
2023-08-01T16:19:56,0
2023-08-01T16:24:55,0
2023-08-01T16:29:54,0
2023-08-01T16:34:52,0
2023-08-01T16:39:51,0
2023-08-01T16:44:50,0
2023-08-01T16:49:49,0
2023-08-01T16:54:47,0
2023-08-01T16:59:46,0
2023-08-01T17:04:45,0
2023-08-01T17:09:44,0
2023-08-01T17:14:43,0
2023-08-01T17:19:42,0
2023-08-01T17:24:40,0
2023-08-01T17:29:39,0
2023-08-01T17:34:38,0
2023-08-01T17:39:37,0
2023-08-01T17:44:35,0
2023-08-01T17:49:34,0
2023-08-01T17:54:33,0
2023-08-01T17:59:32,0
2023-08-01T18:04:30,0
2023-08-01T18:09:29,0
2023-08-01T18:14:28,0
2023-08-01T18:19:27,0
2023-08-01T18:24:26,0
2023-08-01T18:29:24,0
2023-08-01T18:34:23,0
2023-08-01T18:39:22,0
2023-08-01T18:44:21,0
2023-08-01T18:49:19,0
2023-08-01T18:54:18,0
2023-08-01T18:59:17,0
2023-08-01T19:04:16,0
2023-08-01T19:09:15,0
2023-08-01T19:14:13,0
2023-08-01T19:19:12,0
2023-08-01T19:24:11,0
2023-08-01T19:29:10,0
2023-08-01T19:34:09,0
2023-08-01T19:39:07,0
2023-08-01T19:44:06,0
2023-08-01T19:49:05,0
2023-08-01T19:54:04,0
2023-08-01T19:59:02,0
2023-08-01T20:04:01,0
2023-08-01T20:09:00,0
2023-08-01T20:13:59,0
2023-08-01T20:18:58,0
2023-08-01T20:23:56,0
2023-08-01T20:28:55,0
2023-08-01T20:33:54,0
2023-08-01T20:38:53,0
2023-08-01T20:43:51,0
2023-08-01T20:48:50,0
2023-08-01T20:53:49,0
2023-08-01T20:58:48,0
2023-08-01T21:03:47,0
2023-08-01T21:08:45,0
2023-08-01T21:13:44,0
2023-08-01T21:18:43,0
2023-08-01T21:23:42,0
2023-08-01T21:28:41,0
2023-08-01T21:33:39,0
2023-08-01T21:38:38,0
2023-08-01T21:43:37,0
2023-08-01T21:48:36,0
2023-08-01T21:53:34,0
2023-08-01T21:58:33,0
2023-08-01T22:03:32,0
2023-08-01T22:08:31,0
2023-08-01T22:13:30,0
2023-08-01T22:18:28,0
2023-08-01T22:23:27,0
2023-08-01T22:28:26,0
2023-08-01T22:33:25,0
2023-08-01T22:38:23,0
2023-08-01T22:43:22,0
2023-08-01T22:48:21,0
2023-08-01T22:53:20,0
2023-08-01T22:58:19,0
2023-08-01T23:03:17,0
2023-08-01T23:08:16,0
2023-08-01T23:13:15,0
2023-08-01T23:18:14,0
2023-08-01T23:23:13,0
2023-08-01T23:28:11,0
2023-08-01T23:33:10,0
2023-08-01T23:38:09,0
2023-08-01T23:43:08,0
2023-08-01T23:48:06,0
2023-08-01T23:53:05,0
2023-08-01T23:58:04,0
